15882:17186,6489,15181,6003,74506,4581,84829,122919,50507,33101
15889:7556,5145,7831,13894,44475,35494,90185,94340,81857,112146
15890:2429,1152,7667,12680,27638,67519,88068,73635,110706,32044
15908:5169,11145,79022,45956,28613,29970,11777,93286,15499,118413
15914:1314,30230,11408,31421,68669,49301,27675,117515,12851,7946
15917:53075,93313,52200,78124,28852,71361,18843,103758,52056,16126
15918:2944,2338,1424,2492,12291,34772,13428,114290,118060,102160
15935:14370,14626,4131,17024,38243,5028,84531,39421,116295,49865
15940:4364,1065,3235,3855,1875,15921,6910,65456,111788,85927
15950:7298,14597,67137,9403,56465,64666,38071,66613,47912,16434
15963:301,899,1119,719,1884,4339,13988,25764,37600,55960
15977:1891,3183,23323,25492,52200,23226,62772,52056,59188,74381
15988:7827,4275,237,18344,35750,3587,14494,6459,109215,73852
15999:6303,4148,1546,683,6678,6772,46063,42330,36481,66323
16008:4993,7223,15512,38892,25552,17370,66101,28524,77086,47768
16017:45033,54301,27596,50965,79456,99198,103347,38412,112288,80684
16020:
16021:
16043:811,7418,14109,10602,19872,31895,73573,120460,122514,60564
16062:
16065:1276,353,2233,2626,1979,22792,31397,12161,4594,20495
16074:616,81,944,395,7194,6916,13386,38382,33358,85935
16088:2552,5260,1806,8100,28020,56150,23353,19704,37536,76191
16093:16188,3208,85514,93818,100091,62763,107042,119670,38077,55237
16097:2414,3599,7140,2069,5357,6117,32200,16768,20794,31124
16099:752,8983,5538,4320,14885,3345,7977,18436,69958,101795
16112:4187,1568,8363,34358,29927,43205,84486,68681,78795,26826
16113:29,236,2030,1822,2944,4996,8445,11325,78716,101012
16122:1549,4364,2935,6455,16625,71089,109530,102410,5778,94227
16132:13751,14013,17396,4403,11549,97412,74002,81256,52610,111345
16137:20485,34428,18904,55613,100484,2964,43452,67289,103468,44712
16141:5969,14626,17024,5028,84531,62772,49865,102410,59188,94227
16151:591,449,2571,2158,33972,65412,35667,46271,22015,73050
16167:3498,11884,1747,88371,88915,89740,113103,119300,61087,33101
16169:21472,21463,67186,73426,17773,33677,9092,8596,119042,109544
16185:6559,846,10137,41526,69017,42447,57737,10793,36235,95406
16186:
16187:1139,5996,4932,13126,30708,11367,20634,41638,119933,43399
16192:1989,23317,9961,36401,99734,19244,85292,45791,62652
16217:2275,481,752,2833,7977,7426,15376,12621,101935,117228
16231:9874,2833,2460,30736,7426,40585,20180,106554,54126,65076
16233:182,1245,1535,1069,2233,1295,313,46191,42906,103625
16234:12118,13997,2286,4733,28400,61078,5722,97086,110085,113336
16235:
16238:
16256:65702,67895,88019,115205,98747,88212,8988,58628,64137,66853
16269:1890,7303,72151,49829,29889,55107,62708,12209,50863,92733
16277:302,654,103,2342,11887,7153,6680,11732,59691,23931
16287:11741,6453,7064,30143,65775,58529,84222,51857,95115,21223
16292:6075,15168,67305,6259,26927,43968,105326,13399,94466,52671
16297:
16301:4268,268,754,678,122,1598,3001,2669,13070,18285
16302:6849,12776,8095,1173,3766,11952,24047,63411,112455,37243
16305:302,654,616,58,70,1890,29889,81655,92733,73635
16309:591,2669,2571,2158,6840,9621,8194,37121,29217,33101
16329:11154,28767,43826,14332,51531,58739,11738,88624,91632,98330
16330:17,58,1245,398,2901,28429,37993,108052,84064,113727
16335:322,861,591,2953,5542,2076,2571,2158,10047,20257
16337:26741,10595,35168,28590,34196,1616,24225,73954,10983,103461
16338:29059,28250,30439,4605,33930,89180,92066,64486,108203,82625
16352:132,15521,5597,101033,121445,54732,83567,91495,108827,96990
16380:
16388:84,1102,101,6,947,60,61772,7438,10288,24944
16411:157,197,5325,6754,24642,28322,44475,60415,76954,29288
16422:12174,13651,21363,107137,50290,113121,75368,68964,121700,55635
16447:736,1009,2953,2076,21542,77490,102410,123026,82877,94227
16449:803,229,13091,26886,14884,95752,92128,119264,77346,100592
16465:58227,76075,43661,93721,26628,83413,95129,77813,66451,92592
16467:986,3159,10707,35257,5494,38295,49581,88028,116508,48037
16474:6,6011,1592,8995,34026,43124,10194,42999,57231,2355
16493:6243,3509,77626,30654,31658,90083,15813,87639,99460,25980
16495:43530,26033,34541,55270,69819,20549,95838,62446,29774,97120
16515:14174,3498,11884,1747,16357,88371,65128,75350,53347,33101
16522:10046,8008,55222,29491,70551,90731,100387,45943,7272,67568
16524:3307,13895,22105,26249,67780,108315,53002,3152,46034,93719
16525:237,7298,25764,14597,67137,9403,56465,38071,66613,47912
16530:16258,14626,12329,12061,19883,50711,107987,42204,80670,99556
16531:
16532:19955,32244,20159,102315,48413,98534,115251,111853,72059,11435
16552:3142,14754,221,24889,105479,48945,118197,52111,2357,72010
16553:1412,10043,9580,7103,32473,13515,4504,9181,58511,82449
16554:32665,61789,64632,59830,106851,121023,120983,42795,110323,99108
16558:
16568:1003,35998,6053,52205,42511,54959,52289,75683,75568,96132
16628:5511,1829,13357,8649,21873,18285,38737,34077,35735,10459
16639:1460,8252,2103,399,2833,9237,7426,66755,36677,36267
16640:4187,1568,6527,854,23333,34358,29927,63033,68681,117972
16641:1913,1546,6387,7623,22614,33748,23030,50486,31808,100221
16642:27483,14068,120631,32239,71750,40495,61911,67965,116831,64086
16643:13419,4421,26848,10536,9217,2893,31492,102559,88183,104746
16666:15766,22036,84927,74385,95078,43753,65613,63242,55209,118783
16667:465,4140,18897,41526,109701,112362,43303,10080,44824,99284
16674:363,1089,2512,1050,2369,699,28767,40841,42032,60611
16679:68563,72420,33457,92717,83851,112864,79442,94070,73470,119108
16710:14018,78011,32048,45617,18840,37526,103938,17114,44939,93067
16714:3288,3214,1677,14597,9403,56465,78420,66613,38071,47912
16775:64,42440,3041,67574,10246,102096,48208,104391,120791,1675
16776:1549,2935,6455,3183,16625,71089,52200,52056,102410,94227
16796:44832,19968,63047,36706,119105,45436,29266,111867,10927,103998
16799:40,574,3717,25305,96855,65155,23942,94334,101289,119768
16812:719,1787,2528,3717,16935,2354,25305,30561,63375,112433
16815:53367,85765,40045,109337,114522,106347,39009,85516,103713,33101
16833:3250,16881,337,77581,28511,83173,92129
16838:28066,20477,115342,54234,108365,111241,118827,24285,119459,30156
16839:698,2139,358,986,3167,22365,12706,43205,84486,78795
16858:
16859:114572,101934
16860:698,40,901,1970,1302,21640,41385,5954,78162,22965
16878:2158,7553,36680,65350,70681,24484,102410,101535,52774,94227
16887:2495,10047,20257,34379,38134,21621,43618,93141,102410,94227
16890:65579,30861,46799,72641,9149,13540,89935,73641,89224,2806
16891:
16896:262,2139,1790,6545,18788,20862,113103,119300,61087,33101
16898:5026,23768,29242,65364,74741,118440,65058,78387,108128,96618
16918:31227,6145,30149,25103,76647,58496,99978,101968,110448,90678
16926:114,1332,4210,1788,12259,20002,47679,100239,70467,90810
16929:10316,2600,2373,6165,24453,7686,2549,652,92369,104999
16945:2024,6855,5471,49381,116589,90149,45544,83001,106836,95245
16954:11154,14220,10258,7907,7809,47000,19264,28767,88401,74191
16961:9943,7590,4009,14500,14431,46328,22279,57637,47695,59152
16972:
16980:1057,653,8579,3618,5150,7158,30993,13896,6906,27511
16983:103,1444,2342,11887,6598,7153,6680,11732,33847,118068
16993:5702,735,324,19132,43255,22468,72791,72185,84456,102828
17006:1305,4292,2430,8566,21537,21524,51468,19565,29446,76355
17007:20997,8887,19685,43205,4457,22898,84486,102410,78795,94227
17008:835,27561,12482,11247,67840,63087,91103,73041,123115,118425
17020:1690,2602,454,40804,21573,116907,5695,120487,52113,33166
17034:790,12361,1421,42552,75864,115857,81198,46779,43872,90827
17053:3619,237,25764,37600,62074,55960,36707,40234,31191,37097
17056:1970,7312,4,8102,21640,30285,43205,97303,78795,84486
17074:3498,11884,1747,61471,88371,102939,95682,37082,4639,13696
17079:3231,4008,6026,20969,19452,105632,66252,15427,115834,80682
17097:9163,37567,613,14234,7553,52774,64388,24484,120786,36680
17099:2571,2158,10549,34001,9286,20625,11992,67999,25007,19820
17115:40,3484,4292,4357,25305,12505,35032,15342,18765,47717
17116:3282,3060,6320,75100,16009,63953,64303,64928,85988,73195
17117:3672,20567,15868,56694,112487,86138,101130,74482,96317,40673
17118:236,3234,6996,2669,6840,8194,37121,38565,40541,107634
17147:7021,45106,19705,49842,44383,44628,3978,110462,97800,81336
17154:10595,55058,35168,28590,24225,1616,96877,10983,73954,32488
17158:84835,100836,119096,122557,74752,102626,68846,55119,68427,97871
17159:6503,8069,5183,16996,5966,17291,52308,19362,103731,29865
17164:4,22569,24885,5240,69703,41704,30684,89141,106036,122327
17165:1589,157,345,10163,21055,9215,39554,112674,60245,100625
17178:92781,111199,20769
17191:4542,54,3855,13313,57074,16311,12564,65264,20789,63375
17193:2337,3789,3509,1760,2351,4103,12218,5744,61774,70794
17195:7624,4032,1591,15660,32923,59523,34178,42386,105048,109790
17208:40,385,802,5363,805,22801,39619
17241:5794,5242,5325,13315,11217,19375,97120,101703,21307,62446
17243:718,4707,1360,6593,7885,5632,20161,8191,37809,85127
17251:8860,10267,135,1752,399,4792,2520,28943,83789,57152
17254:105897,30771,84943,111262
17266:34026,32665,13055,61789,2355,57231,121023,120983,42999,99108
17267:19295,47418,71654,67450,11298,42141,68936,82648,90652,114713
17272:2430,8566,21537,21524,51468,19565,29446,76355,102410,94227
17278:483,840,1131,8069,13863,2534,6754,3370
17279:8772,5512,19152,22667,51403,40855,110350,66118,123258,89774
17285:7959,2957,16882,60324,74043,33616,32534,93660,92461,34165
17297:690,1709,1313,7800,13704,15522,2872,4909,9793,21325
17328:2966,4598,11518,1062,5556,45788,56730,88828,79684,39059
17358:14129,21394,36586,61377,29020,91523,10202,107713,102410,94227
17363:840,5746,40197,24481,92132,101985,96711,78606,118317,73050
17378:76,542,5292,1419,15190,89419,14255,43685,43006
17412:16313,19299,84421,63551,44568,80916,89220,92913,102551,87523
17415:2636,28028,10173,19471,30284,72538,79842,81605,54259,46124
17418:3361,24632,54784,74525,88331,83954,40013,30941,100327,104003
17426:
17440:84927,36825,5041,113590,66391,85437,61845,108751,96268,96249
17448:
17461:30490,17908,31157,88066,26153,51908,49500,33539,25951,88708
17473:5693,36630,93133,99417,20560,94138,89012,118524,35910,93277
17474:42870,3878,17376,16995,31315,12781,74038,38891,53818,73211
17475:40709,34026,62447,42999,78394,24816,2355,102410,57231,94227
17477:10039,5097,3568,22093,7320,77490,21542,82877,123026,20945
17484:542,353,2739,3039,4993,6210,203,62433,95159,89499
17492:4372,2636,10173,30284,43205,78795,46124,54259,81605,84486
17498:
17499:18288,21279,63712,48120,15284,98858,104100,274,50378,45611
17513:81,354,226,301,899,1119,719,1884,2967,3423
17522:8928,1340,35482,60535,52637,48003,113325,34405,15155,10931
17528:1001,4702,610,4592,16597,73499,88612,108789,122190,114445
17530:10914,5729,3795,1325,20672,32987,25429,120554,61231,60223
17547:4816,717,6294,10115,51327,76115,75167,52880,49642,45966
17549:805,16881,11281,337,62840,11401,28511,83173,92129,100590
17551:11952,24047,102000,50716,37288,45760,47072,70955,10208,81257
17556:5890,26162,61658,4583,11428,44150,93353,22878,91863,8453
17562:490,2917,5783,3622,41881,34678,48632,122181,122428,110832
17576:38682,18602,9893,11040,14203,3033,35316,76123,11749,18686
17579:
17591:17822,54442,5584,4348,54606,21439,61279,89928,54989
17592:352,3376,8700,30736,8273,5138,7851,26488,17102,97407
17606:1832,591,1357,1220,2571,2158,3183,52200,52056,119768
17620:
17624:273,749,1097,23867,64496,41303,91182,102410,107230,94227
17625:17527,33550,73457,66575,53230,21126,55864,113027,36892,76242
17626:10692,26529,3095,5775,31739,6549,20776,51021,63514,108609
17642:
17653:51442,39071,98007,121064,41029,92052,101181,97552,90772,35620
17671:13510,35589,86725,58846,59335,113257,105065,84431,62998,112073
17688:236,273,1550,749,395,1097,65203,102410,64496,94227
17689:302,138,736,1550,2953,2076,14133,102410,61175,94227
17695:20786,6960,29732,32347,70654,78671,72208,40302,101253,118039
17716:18716,21587,25956,48312,43289,122419,43964,116167,29012,67303
17731:83875,21666
17749:3599,347,579,1606,11146,9043,29719,25169,102000,53548
17753:5342,15742,8438,91516,43205,24626,6858,84486,78795,116319
17779:301,568,45,1549,2935,6455,16625,71089,102410,94227
17792:
17798:11754,28933,55737,53581,71329,27166,55893,114065,102412,46806
17810:1109,2947,1979,11803,4772,9360,22792,31397,12161,20495
17812:4499,8579,8151,3839,22114,52986,108412,102410,65437,94227
17813:31609,56527,15340,31878,26957,87992,42515,16502,63729,9848
17831:21825,29778,92830,56263,92244,44510
17844:953,10048,12332,17527,3054,20672,75530,32987,25429,60223
17863:
17867:3034,1397,4858,1167,33550,29521,27696,68371,86935,108600
17869:2675,8733,2155,23532,24251,19204,75667,70953,87714,94169
17890:2406,11887,5693,26131,13216,29487,21572,65450,100016,54563
17897:1549,4364,2935,6455,16625,71089,109530,102410,5778,94227
17905:2527,7322,39807,45327,79592,57806,57168,52116,23495,110713
17919:2967,7048,3718,11718,23610,37603,61016,58617,100432,114815
17921:26885,73942,65071,47043,7852,34043,55357,76131,16079,110339
17922:1786,19369,12463,22920,3334,7553,3565,52774,24484,36680
17925:
17926:
17936:
17937:
17972:12586,12022,22879,69823,75924,118093,120257,24515,115529,36385
17974:18892,4573,18914,60859,54225,76775,22255,116053,62200,82949
17993:12993,18831,25483,10653,37394,91001,106514,15833,46626,85435
18005:
18030:736,398,2953,2076,20997,8887,23030,19685,4457,22898
18039:18,8928,4797,6417,12993,30143,28767,13055,95115,51857
18042:2634,8586,5894,20799,39219,60236,65092,171,91398,111967
18046:98152,86886,115713,111750,107032,115490,66096,95912,67704,38371
18068:26292,120409,103517,79803
18070:840,1539,395,2967,1589,157,15376,48188,65203,112674
18089:17,654,225,70086,21001,32827,22243,94695,94227,74445
18090:1256,7716,12551,5574,29262,38225,60140,57762,36165,113594
18101:2614,13881,4131,12089,28577,7769,30617,36074,8925,86255
18123:1348,431,1730,2318,703,5637,14530,94397,35902,100453
18127:9286,20625,27802,66144,9087,15770,11992,78792,67999,33101
18133:14755,5389,13490,38189,8074,47460,117676,123330,103012,104466
18146:9245,6873,5214,13090,32278,38395,27834,18522,71487,79260
18147:65,1057,6836,1728,3183,27487,52200,52056,102410,94227
18163:1102,239,495,2121,407,7560,8445,30613,116852,82449
18165:1730,696,1684,890,7341,30350,72691,42530,109307,117515
18166:353,1402,1951,7024,72442,97306,55190,28780,112138,17569
18182:38470,41398,7327,23731,5366,57334,26274,82420,106202,91492
18186:224,354,364,431,14636,1166,9093,8706,23030,49752
18187:12379,6921,23317,14825,7507,77657,60354,69265,105961,40098
18195:
18200:1758,35859,94458,10621,36732,113103,72845,109926,119300,61087
18204:177,11497,69494,22655,103120
18208:50561,37535,41237,16777,83242,85765,106347,103713,114522,109337
18209:11434,1270,31367,62468,19845,22155,115887,17321,35127,27473
18211:1276,353,2233,1077,25313,32344,4986,47305,63065,4594
18212:1824,6800,120326,81256,45445,74002,111061,111345,52610,58723
18261:5328,49175,21041,8195,60918,9145,106016,80314,25508,71764
18272:
18273:4339,1077,660,18788,13596,3123,20862,72515,62828,33101
18284:899,48,2967,2379,3183,52200,101972,101077,74493,52056
18306:5581,7959,5640,5459,27211,5342,49091,68420,4594,116319
18311:140,3423,6733,6254,33017,24053,114182,117543,79839,61635
18316:89880,64511,57243,99225,85496,94176,120510,100607,85077,99356
18322:8848,5450,16174,24581,19596,27344,16900,117033,72143,23526
18334:
18337:899,1119,94,719,1884,4187,1568,34358,29927,68681
18360:1131,3599,4339,1546,23370,88042,88627,98846,47070,107584
18365:542,1446,4802,1606,25196,44905,69347,76825,65434,75813
18384:2571,2158,13751,14013,6840,17396,8194,37121,4403,60637
18392:986,591,2140,3159,10707,154,2571,2158,35257,28369
18394:38682,8990,4982,73108,113192,93380,35714,18728,104065,16046
18404:660,13668,3114,39924,3123,2768,40795,108824,62828,31353
18405:4120,51212,46467,37631,100387,37142,67568,62063,45943,81797
18411:358,780,1644,1435,2251,17192,63375,4317,55530,40466
18416:4357,9662,24790,28125,9413,7872,80381,30991,45147,44191
18417:403,2158,14174,13278,11604,11788,16357,43313,65128,75350
18433:
18491:6097,14059,5890,4583,9015,11428,44150,28667,91863,22878
18496:21903,47852,7534,43727,107089,69655,64864,98159,94976,113544
18505:146,5542,730,5363,5097,11612,10236,10047,20257,102181
18510:8384,11813,2045,5871,7203,20333,4988,5802,82521,112770
18525:
18545:1489,53041,81326,122728,70101,55707,109341,37187,59896,80283
18561:2151,7029,50463,68947,46681,82573,82018,47407,63302,93205
18571:28354,24192,5513,82793,43205,56543,4594,78795,91837,84486
18616:1983,2311,4578,1898,9355,70040,18800,102410,106677,94227
18639:5581,7959,7802,5640,5459,27211,5342,2491,77407,116319
18648:302,29,1539,47090,12611,24790,29064,87295,77102,105312
18657:13060,1710,50071,24850,73512,76360,20103,118806,34325,36459
18663:678,211,5260,3143,4138,32817,73270,101558,102806,110527
18666:719,2512,5998,1884,6303,1419,13420,14880,75864,43872
18686:27291,6910,47396,60850,35541,23623,48805,21354,117200,112124
18690:13167,38682,23181,18602,9893,11040,35316,76123,11749,117059
18697:116808,109134,95550,100589,103845,117619,120500,116003,115813,106014
18698:17,931,908,7667,53619,29247,41752,73814,117058,121647
18707:
18709:4292,8566,10163,21524,12611,30782,10172,51468,29446,76355
18711:
18712:38152,57026,27483,37738,59616,32239,71795,116831,91453,75801
18713:
18766:71089,7553,43205,36680,24484,84486,102410,52774,78795,94227
18810:10047,20257,34379,38134,21621,4594,93141,109530,5778,43618
18815:13625,19491,28733,15570,40766,53890,29090,5416,41814,88884
18823:294,8780,17229,21360,13538,36548,106741,44576,54875,65555
18827:1881,8199,1787,1728,6088,6411,61242,79512,63960,83559
18836:5344,3123,7553,51331,67595,30850,24484,36680,52774,62828
18845:1937,395,39,6774,2322,12222,41187,35736,79405,69550
18852:10492,13889,2827,50306,37869,26312,17756,104504,44774,83419
18885:24192,9961,35546,8791,122352,93692,121912,43287,27356,61245
18887:901,398,709,347,9043,299,23490,29719,27662,24306
18901:19264,16625,71089,43205,74191,84486,102410,88401,78795,94227
18944:5998,1690,5237,3886,10118,106684,98498,92508,37715,17326
18965:111327,33912,116788,119575,111132,50319,116607,58680,111907,117872
18999:204,5025,3389,9160,8162,2109,9621,31410,4553,31711
19001:33972,65412,56543,82793,91837,46271,35667,102410,22015,94227
19006:
19010:6503,36541,87249,43205,84486,61003,5778,78795,109530,76196
19019:1001,39,1890,6774,12222,65909,35736,75668,36962,46419
19022:22872,28953,96720,8482,90231,116336,112948,23933,109097,33101
19025:
19030:
19032:354,301,899,1119,719,1884,7553,24484,36680,52774
19043:
19046:102457,91480,74069,21381,53924,9383,117736,97380,110825,25787
19048:1624,15583,7506,2220,17081,32594,4893,29202,36697,81028
19049:1744,840,774,2715,1460,970,3506,1524,584
19050:
19051:1099,2140,1127,4372,13512,46338,2636,10173,53057,110688
19062:2286,32620,25693,66452,82648,106850,71565,90652,114713,61235
19065:34309,38549,104871,66418,62593,89015,118847,121315,116500
19069:5771,80855,40734,74297,34122,98037,24145,18776,67271,44257
19070:
19094:56747,55169,70384,26994,114972,87430,51848,100700,103986,44795
19095:563,3632,5699,13065,1165,11035,15703,54244,122426,101577
19096:3167,29969,15255,18867,32111,3229,11584,12010,17350,58927
19097:12329,3850,252,18580,4995,43489,54866,57999,79845,75976
19102:11358,23051,35283,41704,43205,30684,78795,102410,84486,94227
19129:
19130:5189,1419,2552,5183,3001,1989,18285,47275,53934,88388
19144:64601,26054,4402,3198,105250,36026,91336,79536,114031,75399
19148:16965,13077,30815,4409,16035,75487,65751,66412,113127,108040
19156:2292,1991,1007,7703,4719,16800,13216,83408,90695,87246
19163:1712,10041,3375,6434,24581,6706,52721,46341,16900,23729
19165:393,1441,30127,72372,1949,51873,94635,104099,89817,69829
19174:6040,35750,26587,13557,3641,30679,14785,48703,11715,122551
19176:29839,2071,123280,51667,46316,4128,117669,41105,96079,33535
19178:42870,885,3878,17376,31315,12781,74038,38891,53818,73211
19184:
19185:1287,6765,2998,5924,22368,22081,108882,30797,14242,70915
19198:24450,39219,65119,88529,2074,43002,48155,2595,55339,60893
19199:3172,371,4568,10687,21447,34332,54598,10977,53383,91827
19240:1119,2162,7827,9255,7127,72524,16979,66148,1666,41563
19241:1703,1419,6455,16508,16625,71089,79513,104699,102410,94227
19243:40293,31845,48474,7856,84970,681,99664,74905,102825,109957
19244:1002,2292,1991,1007,7703,4719,16800,8178,11188,54563
19246:7010,5189,12586,12022,88937,62118,106459,47723,102410,94227
19259:78321,15816,117821,45778,100192,111997,42456,113052,121206,108416
19262:2703,2579,2311,11834,13366,12812,68547,9732,118838,11697
19265:508,245,94,131,1089,14434,57857,32808,108118,104348
19276:96,530,8199,4048,332,2818,10415,2803,109689,93598
19277:5183,16996,25755,5966,17291,50229,103731,52308,19362,67649
19304:
19307:96,7298,14597,67137,9403,56465,38071,66613,47912,84912
19308:1119,719,1884,1009,21542,77490,102410,82877,123026,94227
19309:65,1389,1057,6836,8579,8151,1728,27487,52986,108412
19320:17380,24642,28322,47456,38848,60415,61471,96090,29889,92733
19328:16965,13077,30815,4409,16035,75487,65751,66412,113127,108040
19343:93612,61118
19354:1600,4093,4858,25107,67451,85801,47595,26993,84543,50841
19355:2939,2776,2399,2251,13732,2111,27213,27109,36152,29547
19356:27085,93549,59903,4731,104657,30606,45238,98666,63060,111200
19357:77038,84430,31295,46724,13926,40644,19000,75782,30455,56511
19400:1549,591,2935,6455,2571,2158,16625,71089,102410,94227
19405:10333,54903,6467,8681,12009
19410:14195,1477,10285,57453,43625,59878,109178,65131,96797,27563
19422:358,719,1884,22920,18879,30196,53831,12430,35093,90195
19433:354,101,656,2162,535,5602,4288,52732,24380,68645
19434:6694,22333,42938,40013,24521,35582,97178,30941,9176,63874
19443:
19444:4261,16717,7327,23731,29996,104258,44382,106202,70630,78243
19446:363,787,2140,2657,1606,2966,10229,8992,51615,119768
19447:10428,4003,10070,19491,26492,6734,104103,91085,120780,84514
19448:3348,8783,684,4093,16852,6117,26915,91773,31124,41148
19452:1208,1412,2953,2076,9580,7103,32473,7027,9181,58511
19462:96,1208,1412,9580,7103,32473,7027,50711,9181,58511
19463:
19467:301,568,45,1549,2935,6455,16625,71089,102410,94227
19468:1009,21542,43205,77490,123026,84486,102410,78795,82877,94227
19475:2549,46436,83853,83251,52948,42575,105923,92747,110936,53117
19476:5611,13443,29921,59321,48582,63091,46181,121414,79106,77017
19482:430,3235,2185,2181,3505,11839,16191,41184,66072,99204
19498:
19503:
19517:238,1344,1276,353,2233,20672,32987,60223,102410,94227
19528:660,3756,14174,3123,50323,16357,65128,75350,72515,62828
19541:56174,5619,76255,83491,78324,84171,9268,111354,35524,73623
19544:12495,41527,52829,16147,92188,92462,91961,106372,102397,114435
19549:190,3234,754,1960,5607,683,6968,4133,21556,5444
19554:225,591,840,5746,2571,2158,92132,118317,96711,78606
19582:
19583:1193,32604,18414,17510,121287,118243,80425,27454,37056,90992
19626:138,736,2953,2076,6143,44427,13656,80078,102410,94227
19646:1996,44488,25718,96106,85326,51782,51913,107529,113242,75767
19680:
19682:5607,16881,17647,13381,10130,1137,24875,91989,118016,29865
19692:1412,1277,1173,14176,3766,11952,24047,31802,22828,89290
19705:9942,47435,73512,45390,20103,120421,107882,121357,34325,94906
19707:3423,7211,12471,16680,2204,14885,13737,8364,11772,81253
19757:4813,1100,3348,5670,12611,13052,17642,30782,10172,43907
19759:2833,497,7426,66072,56750,7718,67984,36979,65520,90226
19763:4600,32307,19065,12582,58212,26293,60147,27250,122061,23410
19764:34026,53588,21250,77447,35999,42999,28964,2355,57231,121898
19768:3526,108998,103858
19774:3969,20672,9207,32987,3700,119350,60223,70155,94145,93166
19781:84,1102,138,736,2953,2076,6143,44427,13656,80078
19788:401,6708,18129,16044,25946,119429,99899,103407,108786,75915
19814:
19832:114109,70281,22166,91550,79472,71366,47637,21974,120145,102492
19847:18496,13538,22774,116552,44576,106741,105904,54875,73463,110087
19852:
19881:95947,108396,92840,108885,23170,101255,121706,9441,55792,109605
19882:9580,7103,32473,119300,9181,61087,58511,102410,113103,94227
19887:
19893:560,11153,1213,1677,13074,13296,2872,4156,12699,40021
19950:18108,48136,82494,42048,60922,6478,54655,99115,116646,7367
19965:7228,13681,5645,20561,43388,30026,20383,97255,109675,68212
19983:
19985:15660,35257,5947,8506,24961,18310,36216,71766,76832,38372
19996:301,568,45,1549,2935,6455,16625,71089,102410,94227
20059:1693,430,3563,3183,52200,68865,91394,86274,52056,94314
20067:352,14748,14439,68854,64438,110585,17007,113546,92846,25486
20073:683,6678,6772,69260,46063,31176,973,36481,62460,78712
20074:947,3599,1133,2939,2322,81993,29387,91899,82963,75366
20075:56541,28335,60298,109775,113794,105468,94484,116072,72150,115538
20094:85128,48265,2071,14153,29839,51667,123280,96079,117669,92323
20095:1804,155,86,1097,6157,1927,15697,5315,21535,64496
20115:
20116:
20120:568,155,2168,2032,1874,3549,42584,28915,23116,109571
20125:
20160:13016,1989,9375,2169,1853,66631,43025,99809,29414,80740
20161:354,508,301,899,1119,719,1884,2342,653,10616
20166:3085,112739,75537,20824,3286,110301,34495,117724,83452,100683
20183:51442,39071,98007,121064,41029,92052,101181,97552,90772,35620
20206:877,2379,15376,47291,4331,12621,81874,117228,41406,101935
20208:
20220:899,1549,1624,7869,8231,3133,36367,70806,102410,94227
20233:
20234:2326,2953,699,2076,14626,40841,43205,78795,99556,84486
20257:12586,13673,12022,2022,62640,88937,44091,81986,106459,35128
20268:
20294:1402,1091,7741,25913,88215,91212,52583,94227,61982,56463
20299:81,859,2937,5553,1180,11811,71464,26543,91784,75418
20304:
20305:11717,47950,10602,31627,14068,45851,71750,67965,61911,108040
20316:5702,263,324,19132,43255,72791,45339,72185,23838,99741
20319:
20322:2266,5287,5017,13419,14762,11839,46073,107413,88183,101831
20327:59670,80321,25969
20333:1898,38189,33925,2536,93713,81694,101882,101053,43593,110904
20334:719,1884,2342,11887,7153,20672,6680,11732,32987,60223
20360:68839,77490,75668,36962,46419,21542,82877,123026,108976,20945
20378:1758,61651,18639,46823,39804,9121,50474,121242,102410,94227
20379:45095,17588,30721,44708,108236,27901,54482,85950,80663,58368
20380:616,224,354,1057,6836,1728,27487,23030,57100,78871
20381:
20394:34096,22678,54828,7113,9919,82998,60935,122345,104025,56632
20395:4481,4103,10549,31528,15248,85250,93500,25007,85062,62717
20409:
20420:
20438:35500,26165,32568,8563,40800,7212,76265,34038,39684,6181
20439:
20440:4146,10692,3043,4110,9314,10302,59009,46844
20441:3448,6996,5969,10070,6734,62772,120780,59188,91085,104103
20443:7428,76468,11148,63234,110345,112563,91345,106978,117581,113397
20456:910,1100,9847,13052,17642,9684,34348,79088,43907,23138
20463:8783,25027,9557,16372,108609,66995,114238,63525,55386,55651
20465:131,1389,1057,7210,2761,6052,27817,14782,10122,106976
20466:9594,37342,11559,64938,1005,57828,97742,62071,81853,75442
20473:21626,85013,120205,118964,116813,79395,72397,119257,63253,4929
20497:1091,175,6495,26641,22108,79575,17501,20063,44842
20498:84,226,1102,1245,1131,3599,1546,23370,11154,28767
20507:9893,11040,35316,88459,76123,83223,29069,97670,11749,88326
20512:8252,3376,21556,18082,56308,63495,117853,66941,11987,11662
20520:53364,17320,67459,70575,26523,50020,28533,33055,79900,23664
20544:
20545:17376,12781,4065,53818,38891,43030,30746,73211,92228,42299
20546:1804,155,86,1097,6157,1927,15697,5315,64496,119768
20547:14237,22755,10070,30530,6734,120780,68690,91085,68759,104103
20549:826,1790,8252,2063,3717,5088,25305,65646,109265,32408
20550:2716,6583,48660,11080,38691,81977,101548,95026,81824,115112
20553:6011,34026,77490,21542,123026,82877,42999,57231,2355,20945
20555:13861,19248,37059,85297,11830,40782,12563,87941,122103,120371
20556:30815,31597,4409,16035,75487,113127,66412,94353,65751,108040
